count,DN,area_km2,Shape_Leng,Shape_Area
0.00000000000,1,0.00078855747,0.00107797800,0.00000007263
0.00000000000,1,0.00078855747,0.00107797600,0.00000007263
0.00000000000,1,0.00078855747,0.00107797600,0.00000007263
0.00000000000,1,0.00078855747,0.00107797600,0.00000007263
0.00000000000,1,0.00078855747,0.00107797600,0.00000007263
0.00000000000,1,0.00236566650,0.00215595600,0.00000021788
0.00000000000,1,0.00078855550,0.00107797600,0.00000007263
0.00000000000,1,0.00078855550,0.00107797800,0.00000007263
0.00000000000,1,0.02917682677,0.00916281000,0.00000268721
0.00000000000,1,0.00157710510,0.00161696400,0.00000014525
0.00000000000,1,0.00078855157,0.00107797600,0.00000007263
0.00000000000,1,0.00078854960,0.00107797600,0.00000007263
0.00000000000,1,0.00078854960,0.00107797800,0.00000007263
0.00000000000,1,0.00078854960,0.00107797600,0.00000007263
0.00000000000,1,0.00236564290,0.00215595600,0.00000021788
0.00000000000,1,0.00078854763,0.00107797600,0.00000007263
0.00000000000,1,0.00157709330,0.00161696800,0.00000014525
0.00000000000,1,0.00078854567,0.00107798000,0.00000007263
0.00000000000,1,0.00078854370,0.00107797600,0.00000007263
0.00000000000,1,0.00078854370,0.00107797600,0.00000007263
0.00000000000,1,0.00078854173,0.00107797800,0.00000007263
0.00000000000,1,0.00236562520,0.00215595600,0.00000021788
0.00000000000,1,0.01340524054,0.00646786800,0.00000123466
0.00000000000,1,0.00236562246,0.00215595400,0.00000021788
0.00000000000,1,0.00394268508,0.00323393000,0.00000036314
0.00000000000,1,0.01182798119,0.00700685600,0.00000108941
0.00000000000,1,0.00236558981,0.00215595400,0.00000021788
0.00000000000,1,0.00078852797,0.00107797800,0.00000007263
0.00000000000,1,0.00078852797,0.00107797800,0.00000007263
0.00000000000,1,0.00078852797,0.00107797800,0.00000007263
0.00000000000,1,0.13878433994,0.02317651400,0.00001278239
0.00000000000,1,0.08121963162,0.01886461000,0.00000748060
0.00000000000,1,0.00078852404,0.00107797600,0.00000007263
0.00000000000,1,0.00078852404,0.00107797800,0.00000007263
0.00000000000,1,0.00078852404,0.00107797800,0.00000007263
0.00000000000,1,0.00078852010,0.00107797800,0.00000007263
0.00000000000,1,0.00078851814,0.00107797600,0.00000007263
0.00000000000,1,0.00078851814,0.00107797800,0.00000007263
0.00000000000,1,0.00078851814,0.00107797800,0.00000007263
0.00000000000,1,0.00078851617,0.00107797800,0.00000007263
0.00000000000,1,0.00078851617,0.00107797800,0.00000007263
0.00000000000,1,0.00473109621,0.00323393200,0.00000043576
0.00000000000,1,0.00315406112,0.00269494400,0.00000029051
0.00000000000,1,0.01577036582,0.00970179600,0.00000145255
0.00000000000,1,0.00078851420,0.00107797800,0.00000007263
0.00000000000,1,0.00078851420,0.00107797600,0.00000007263
0.00000000000,1,0.00315405288,0.00215595400,0.00000029051
0.00000000000,1,0.00078851224,0.00107797800,0.00000007263
0.00000000000,1,0.00078851224,0.00107797600,0.00000007263
0.00000000000,1,0.00078851224,0.00107797800,0.00000007263
0.00000000000,1,0.00236553356,0.00215595400,0.00000021788
0.00000000000,1,0.00078851027,0.00107797800,0.00000007263
0.00000000000,1,0.00236552491,0.00215595600,0.00000021788
0.00000000000,1,0.01340465811,0.00646786600,0.00000123466
0.00000000000,1,0.00394253246,0.00323393400,0.00000036314
0.00000000000,1,0.00157700481,0.00161696600,0.00000014525
0.00000000000,1,0.00078850240,0.00107797600,0.00000007263
0.00000000000,1,0.00078850240,0.00107797800,0.00000007263
0.00000000000,1,0.00078850240,0.00107797800,0.00000007263
0.00000000000,1,0.00078850044,0.00107797600,0.00000007263
0.00000000000,1,0.00946199709,0.00431191200,0.00000087153
0.00000000000,1,0.00315399744,0.00269494400,0.00000029051
0.00000000000,1,0.00078849847,0.00107797800,0.00000007263
0.00000000000,1,0.00157699694,0.00161696600,0.00000014525
0.00000000000,1,0.00394248336,0.00323393400,0.00000036314
0.00000000000,1,0.00078849650,0.00107797800,0.00000007263
0.00000000000,1,0.00709651298,0.00538988600,0.00000065365
0.00000000000,1,0.01419297336,0.00592887600,0.00000130729
0.00000000000,1,0.00157699104,0.00161696600,0.00000014525
0.00000000000,1,0.00078849454,0.00107797600,0.00000007263
0.00000000000,1,0.00394247977,0.00323393000,0.00000036314
0.00000000000,1,0.00078849257,0.00107797800,0.00000007263
0.00000000000,1,0.00078849257,0.00107797800,0.00000007263
0.00000000000,1,9.88208078660,0.67966481800,0.00090994638
0.00000000000,1,0.00157698317,0.00161696600,0.00000014525
0.00000000000,1,0.00078849060,0.00107797600,0.00000007263
0.00000000000,1,0.00157698120,0.00161696800,0.00000014525
0.00000000000,1,0.00473096132,0.00377291800,0.00000043576
0.00000000000,1,0.00788490371,0.00377292000,0.00000072627
0.00000000000,1,0.00157697924,0.00161696400,0.00000014525
0.00000000000,1,0.00078848864,0.00107797600,0.00000007263
0.00000000000,1,0.00157697727,0.00161696600,0.00000014525
0.00000000000,1,0.00078848864,0.00107797800,0.00000007263
0.00000000000,1,0.00157697334,0.00161696800,0.00000014525
0.00000000000,1,0.00078848667,0.00107797800,0.00000007263
0.00000000000,1,0.00236545411,0.00215595600,0.00000021788
0.00000000000,1,0.02602026227,0.01347471800,0.00000239670
0.00000000000,1,0.00078848077,0.00107797800,0.00000007263
0.00000000000,1,0.00157695760,0.00161696600,0.00000014525
0.00000000000,1,0.00078847880,0.00107797800,0.00000007263
0.00000000000,1,0.00236543640,0.00215595600,0.00000021788
0.00000000000,1,0.00078847683,0.00107797800,0.00000007263
0.00000000000,1,0.00078847683,0.00107797800,0.00000007263
0.00000000000,1,0.00078847683,0.00107797800,0.00000007263
0.00000000000,1,0.00394239400,0.00323393000,0.00000036314
0.00000000000,1,0.00394238417,0.00323393200,0.00000036314
0.00000000000,1,0.00078847487,0.00107797600,0.00000007263
0.00000000000,1,0.00157694777,0.00161696400,0.00000014525
0.00000000000,1,0.00078847290,0.00107797800,0.00000007263
0.00000000000,1,0.00078847290,0.00107797600,0.00000007263
0.00000000000,1,0.00078847093,0.00107797800,0.00000007263
0.00000000000,1,0.00078847093,0.00107797800,0.00000007263
0.00000000000,1,0.00078847093,0.00107797800,0.00000007263
0.00000000000,1,0.01182707549,0.00592887600,0.00000108941
0.00000000000,1,0.00788476441,0.00592887400,0.00000072627
0.00000000000,1,0.00078846897,0.00107797600,0.00000007263
0.00000000000,1,0.00078846700,0.00107797800,0.00000007263
0.00000000000,1,0.00078846700,0.00107797800,0.00000007263
0.00000000000,1,0.00078846700,0.00107797800,0.00000007263
0.00000000000,1,0.00078846503,0.00107797600,0.00000007263
0.00000000000,1,0.00078846503,0.00107797600,0.00000007263
0.00000000000,1,0.02207716252,0.00808483000,0.00000203356
0.00000000000,1,0.00630771829,0.00431191000,0.00000058102
0.00000000000,1,0.00078846306,0.00107797800,0.00000007263
0.00000000000,1,0.14429069018,0.02856640600,0.00001329078
0.00000000000,1,0.00078846110,0.00107798000,0.00000007263
0.00000000000,1,0.00078846110,0.00107798000,0.00000007263
0.00000000000,1,0.00078845913,0.00107797800,0.00000007263
0.00000000000,1,0.00078845913,0.00107797600,0.00000007263
0.00000000000,1,0.02286568971,0.01401370000,0.00000210619
0.00000000000,1,0.00551920486,0.00431191000,0.00000050839
0.00000000000,1,0.00078845520,0.00107797600,0.00000007263
0.00000000000,1,0.00394226496,0.00323393200,0.00000036314
0.00000000000,1,0.00709608215,0.00377292200,0.00000065364
0.00000000000,1,0.00236534788,0.00215595600,0.00000021788
0.00000000000,1,0.00078844733,0.00107797600,0.00000007263
0.00000000000,1,0.00315378144,0.00269494600,0.00000029051
0.00000000000,1,0.00078844339,0.00107797800,0.00000007263
0.00000000000,1,0.00078843946,0.00107798000,0.00000007263
0.00000000000,1,0.00078843749,0.00107797600,0.00000007263
0.00000000000,1,0.01103810736,0.00538989200,0.00000101678
0.00000000000,1,0.00078843552,0.00107797600,0.00000007263
0.00000000000,1,0.00078843552,0.00107797800,0.00000007263
0.00000000000,1,0.00157686908,0.00161696600,0.00000014525
0.00000000000,1,0.00157686515,0.00161696600,0.00000014525
0.00000000000,1,0.00078842962,0.00107797600,0.00000007263
0.00000000000,1,0.05755605645,0.01185775000,0.00000530179
0.00000000000,1,0.00157684941,0.00161696600,0.00000014525
0.00000000000,1,0.00078842372,0.00107797600,0.00000007263
0.00000000000,1,0.00078842175,0.00107797600,0.00000007263
0.00000000000,1,0.00157683760,0.00161696800,0.00000014525
0.00000000000,1,0.00078841782,0.00107797600,0.00000007263
0.00000000000,1,0.00394207925,0.00323393200,0.00000036314
0.00000000000,1,0.00236524165,0.00215595200,0.00000021788
0.00000000000,1,0.00709572494,0.00538988400,0.00000065365
0.00000000000,1,0.00078840404,0.00107797800,0.00000007263
0.00000000000,1,0.00078840404,0.00107797600,0.00000007263
0.00000000000,1,0.00788403060,0.00377292200,0.00000072627
0.00000000000,1,0.00236517671,0.00215595600,0.00000021788
0.00000000000,1,0.00078839027,0.00107797600,0.00000007263
0.00000000000,1,0.00157677857,0.00161696600,0.00000014525
0.00000000000,1,0.00394194151,0.00323393400,0.00000036314
0.00000000000,1,0.00078838830,0.00107797800,0.00000007263
0.00000000000,1,0.00473031211,0.00269494400,0.00000043576
0.00000000000,1,0.00157676480,0.00161696600,0.00000014525
0.00000000000,1,0.00078838240,0.00107797800,0.00000007263
0.00000000000,1,0.01261416955,0.00538988400,0.00000116203
0.00000000000,1,0.00157676283,0.00161696400,0.00000014525
0.00000000000,1,0.00078837846,0.00107797600,0.00000007263
0.00000000000,1,0.00078837846,0.00107797800,0.00000007263
0.00000000000,1,0.00078837846,0.00107797800,0.00000007263
0.00000000000,1,0.00078837650,0.00107798000,0.00000007263
0.00000000000,1,0.00078837453,0.00107797600,0.00000007263
0.00000000000,1,0.00078837059,0.00107797800,0.00000007263
0.00000000000,1,0.00078837059,0.00107797800,0.00000007263
0.00000000000,1,0.00078836862,0.00107797600,0.00000007263
0.00000000000,1,0.03311207602,0.01940359400,0.00000305034
0.00000000000,1,0.00867207770,0.00538988600,0.00000079890
0.00000000000,1,0.00078836272,0.00107797800,0.00000007263
0.00000000000,1,0.00236508816,0.00215595400,0.00000021788
0.00000000000,1,0.00315344732,0.00269494400,0.00000029051
0.00000000000,1,0.00078836075,0.00107797600,0.00000007263
0.00000000000,1,0.00078835878,0.00107797800,0.00000007263
0.00000000000,1,0.00078835878,0.00107797800,0.00000007263
0.00000000000,1,0.00157671560,0.00161696600,0.00000014525
0.00000000000,1,0.00078835682,0.00107797800,0.00000007263
0.00000000000,1,0.00078835682,0.00107797600,0.00000007263
0.00000000000,1,0.00078835682,0.00107797800,0.00000007263
0.00000000000,1,0.00236506770,0.00215595800,0.00000021788
0.00000000000,1,0.00078835485,0.00107797800,0.00000007263
0.00000000000,1,0.00078835485,0.00107797800,0.00000007263
0.00000000000,1,0.00078835485,0.00107797800,0.00000007263
0.00000000000,1,0.00078835485,0.00107798000,0.00000007263
0.00000000000,1,0.02365080384,0.01024078800,0.00000217882
0.00000000000,1,0.00078835288,0.00107797800,0.00000007263
0.00000000000,1,0.00394176440,0.00323393200,0.00000036314
0.00000000000,1,0.00078834894,0.00107797600,0.00000007263
0.00000000000,1,0.00078834698,0.00107797600,0.00000007263
0.00000000000,1,0.00157669395,0.00161696600,0.00000014525
0.00000000000,1,0.00315338790,0.00269494600,0.00000029051
0.00000000000,1,0.00157669002,0.00161696600,0.00000014525
0.00000000000,1,0.00078834501,0.00107797600,0.00000007263
0.00000000000,1,0.00078834304,0.00107797800,0.00000007263
0.00000000000,1,0.00157668411,0.00161696600,0.00000014525
0.00000000000,1,0.00551839069,0.00323393400,0.00000050839
0.00000000000,1,0.00946007738,0.00646787000,0.00000087153
0.00000000000,1,0.00078834107,0.00107797800,0.00000007263
0.00000000000,1,0.00078833910,0.00107797600,0.00000007263
0.00000000000,1,0.00236501416,0.00215595400,0.00000021788
0.00000000000,1,0.00315334735,0.00269494400,0.00000029051
0.00000000000,1,0.00315334461,0.00269494400,0.00000029051
0.00000000000,1,0.00078833517,0.00107797800,0.00000007263
0.00000000000,1,0.00078833320,0.00107798000,0.00000007263
0.00000000000,1,0.00078833123,0.00107797800,0.00000007263
0.00000000000,1,0.00157665656,0.00161696400,0.00000014525
0.00000000000,1,0.00551830087,0.00377292400,0.00000050839
0.00000000000,1,0.01418997305,0.00646786600,0.00000130729
0.00000000000,1,0.00078832729,0.00107797800,0.00000007263
0.00000000000,1,0.00078832729,0.00107797800,0.00000007263
0.00000000000,1,0.00078832533,0.00107797800,0.00000007263
0.00000000000,1,0.00078832533,0.00107797600,0.00000007263
0.00000000000,1,0.00236497598,0.00215595200,0.00000021788
0.00000000000,1,0.00078832336,0.00107797800,0.00000007263
0.00000000000,1,0.00078832336,0.00107797600,0.00000007263
0.00000000000,1,0.00157664475,0.00161696400,0.00000014525
0.00000000000,1,0.00157664278,0.00161696600,0.00000014525
0.00000000000,1,0.00078832139,0.00107797800,0.00000007263
0.00000000000,1,0.00078832139,0.00107797800,0.00000007263
0.00000000000,1,0.00078831942,0.00107797800,0.00000007263
0.00000000000,1,0.00078831942,0.00107797800,0.00000007263
0.00000000000,1,0.00078831942,0.00107797600,0.00000007263
0.00000000000,1,0.00078831942,0.00107797800,0.00000007263
0.00000000000,1,0.00078831745,0.00107797800,0.00000007263
0.00000000000,1,0.00078831745,0.00107797800,0.00000007263
0.00000000000,1,0.00394158648,0.00323393200,0.00000036314
0.00000000000,1,0.00236494645,0.00215595600,0.00000021788
0.00000000000,1,0.00078831548,0.00107797800,0.00000007263
0.00000000000,1,0.00157662900,0.00161696600,0.00000014525
0.00000000000,1,0.12849878611,0.02587145800,0.00001183824
0.00000000000,1,0.00078831155,0.00107797800,0.00000007263
0.00000000000,1,0.01497794726,0.00862382400,0.00000137992
0.00000000000,1,0.00078830958,0.00107797800,0.00000007263
0.00000000000,1,0.00236492283,0.00215595600,0.00000021788
0.00000000000,1,0.00078830761,0.00107797600,0.00000007263
0.00000000000,1,0.00078830564,0.00107797800,0.00000007263
0.00000000000,1,0.00315321863,0.00215595400,0.00000029051
0.00000000000,1,0.00157660538,0.00161696600,0.00000014525
0.00000000000,1,0.00078829777,0.00107797800,0.00000007263
0.00000000000,1,0.09381170893,0.03018336000,0.00000864264
0.00000000000,1,0.00078829383,0.00107797800,0.00000007263
0.00000000000,1,0.00078829383,0.00107797600,0.00000007263
0.00000000000,1,0.01418933813,0.00700685600,0.00000130729
0.00000000000,1,0.00157658372,0.00161696800,0.00000014525
0.00000000000,1,0.00078829186,0.00107798000,0.00000007263
0.00000000000,1,0.00157658176,0.00161696800,0.00000014525
0.00000000000,1,0.00078828989,0.00107797800,0.00000007263
0.00000000000,1,0.00078828989,0.00107797800,0.00000007263
0.00000000000,1,0.00078828989,0.00107797600,0.00000007263
0.00000000000,1,0.00078828989,0.00107797600,0.00000007263
0.00000000000,1,0.00078828989,0.00107797800,0.00000007263
0.00000000000,1,0.00078828989,0.00107797800,0.00000007263
0.00000000000,1,0.00315315526,0.00269494400,0.00000029051
0.00000000000,1,0.00078828792,0.00107797600,0.00000007263
0.00000000000,1,0.00236486377,0.00215595600,0.00000021788
0.00000000000,1,0.00078828792,0.00107797600,0.00000007263
0.00000000000,1,0.00078828792,0.00107797800,0.00000007263
0.00000000000,1,0.00157657388,0.00161696600,0.00000014525
0.00000000000,1,0.00709461220,0.00538988800,0.00000065365
0.00000000000,1,0.00078828596,0.00107797800,0.00000007263
0.00000000000,1,0.00078828596,0.00107797800,0.00000007263
0.00000000000,1,0.00157657191,0.00161696600,0.00000014525
0.00000000000,1,0.00078828399,0.00107797600,0.00000007263
0.00000000000,1,0.00078828399,0.00107797600,0.00000007263
0.00000000000,1,0.04020296187,0.01131876200,0.00000370399
0.00000000000,1,0.00078828202,0.00107797800,0.00000007263
0.00000000000,1,0.00078828202,0.00107797800,0.00000007263
0.00000000000,1,0.00472969802,0.00323393000,0.00000043576
0.00000000000,1,0.00630625578,0.00377292200,0.00000058102
0.00000000000,1,0.00157655616,0.00161696600,0.00000014525
0.00000000000,1,0.03389614443,0.01077977400,0.00000312297
0.00000000000,1,0.00157655419,0.00161696600,0.00000014525
0.00000000000,1,0.00867107505,0.00646786400,0.00000079890
0.00000000000,1,0.00078827414,0.00107797800,0.00000007263
0.00000000000,1,0.00157654238,0.00161696800,0.00000014525
0.00000000000,1,0.00078827021,0.00107798000,0.00000007263
0.00000000000,1,0.00078827021,0.00107798000,0.00000007263
0.00000000000,1,0.00078826824,0.00107797600,0.00000007263
0.00000000000,1,0.01340067029,0.00646786000,0.00000123466
0.00000000000,1,0.00078826627,0.00107797800,0.00000007263
0.00000000000,1,0.00315306507,0.00269494200,0.00000029051
0.00000000000,1,0.00630611440,0.00485090200,0.00000058102
0.00000000000,1,0.00078826430,0.00107797800,0.00000007263
0.00000000000,1,0.00078826430,0.00107797800,0.00000007263
0.00000000000,1,0.00394132031,0.00269494200,0.00000036314
0.00000000000,1,0.00078826233,0.00107797800,0.00000007263
0.00000000000,1,0.00157652466,0.00161696600,0.00000014525
0.00000000000,1,0.00078826233,0.00107797800,0.00000007263
0.00000000000,1,0.00078826233,0.00107797600,0.00000007263
0.00000000000,1,0.01340048135,0.00646786600,0.00000123466
0.00000000000,1,0.00078826036,0.00107797800,0.00000007263
0.00000000000,1,0.00078826036,0.00107797600,0.00000007263
0.00000000000,1,0.00078826036,0.00107797800,0.00000007263
0.00000000000,1,0.00078826036,0.00107797800,0.00000007263
0.00000000000,1,0.00078825839,0.00107797800,0.00000007263
0.00000000000,1,0.00157651285,0.00161696600,0.00000014525
0.00000000000,1,0.00078825642,0.00107797600,0.00000007263
0.00000000000,1,0.01340035680,0.00754584200,0.00000123466
0.00000000000,1,0.01103557755,0.00754584400,0.00000101678
0.00000000000,1,0.00630602027,0.00323393200,0.00000058102
0.00000000000,1,0.00078825052,0.00107797600,0.00000007263
0.00000000000,1,0.00078825052,0.00107797800,0.00000007263
0.00000000000,1,0.00236475155,0.00215595600,0.00000021788
0.00000000000,1,0.03468328783,0.01077977400,0.00000319560
0.00000000000,1,0.00078824658,0.00107797800,0.00000007263
0.00000000000,1,0.00078824461,0.00107797600,0.00000007263
0.00000000000,1,0.00078824461,0.00107797600,0.00000007263
0.00000000000,1,0.00078824461,0.00107797800,0.00000007263
0.00000000000,1,0.00157648725,0.00161696600,0.00000014525
0.00000000000,1,0.00078824067,0.00107797600,0.00000007263
0.00000000000,1,0.00078823870,0.00107797800,0.00000007263
0.00000000000,1,0.00078823870,0.00107797800,0.00000007263
0.00000000000,1,0.00078823673,0.00107797600,0.00000007263
0.00000000000,1,0.00078823673,0.00107797800,0.00000007263
0.00000000000,1,0.00157646953,0.00161696600,0.00000014525
0.00000000000,1,0.00078823477,0.00107797600,0.00000007263
0.00000000000,1,0.00078823477,0.00107797800,0.00000007263
0.00000000000,1,0.25697004883,0.02802741600,0.00002367647
0.00000000000,1,0.00078823280,0.00107797600,0.00000007263
0.00000000000,1,0.00078823280,0.00107797800,0.00000007263
0.00000000000,1,0.00078823280,0.00107797800,0.00000007263
0.00000000000,1,0.00078823280,0.00107797800,0.00000007263
0.00000000000,1,0.00236469523,0.00215595400,0.00000021788
0.00000000000,1,0.00078823083,0.00107797600,0.00000007263
0.00000000000,1,0.00078822689,0.00107797600,0.00000007263
0.00000000000,1,0.00078822689,0.00107797600,0.00000007263
0.00000000000,1,0.00078822492,0.00107797800,0.00000007263
0.00000000000,1,0.00078822492,0.00107797600,0.00000007263
0.00000000000,1,0.00078822492,0.00107797800,0.00000007263
0.00000000000,1,0.00157644984,0.00161696600,0.00000014525
0.00000000000,1,0.00315288749,0.00269494400,0.00000029051
0.00000000000,1,0.00472934755,0.00377292000,0.00000043576
0.00000000000,1,0.00157644196,0.00161696600,0.00000014525
0.00000000000,1,0.00078822098,0.00107797600,0.00000007263
0.00000000000,1,0.00472932429,0.00377292200,0.00000043576
0.00000000000,1,0.02443492769,0.01239674400,0.00000225144
0.00000000000,1,0.00078821901,0.00107797600,0.00000007263
0.00000000000,1,0.00078821704,0.00107797800,0.00000007263
0.00000000000,1,0.00078821704,0.00107797800,0.00000007263
0.00000000000,1,0.00078821310,0.00107797600,0.00000007263
0.00000000000,1,0.14976301198,0.02533247000,0.00001379917
0.00000000000,1,0.00157642227,0.00161696800,0.00000014525
0.00000000000,1,0.00078821113,0.00107797600,0.00000007263
0.00000000000,1,0.00078820917,0.00107797600,0.00000007263
0.00000000000,1,0.00078820917,0.00107797600,0.00000007263
0.00000000000,1,0.07803377987,0.01347471600,0.00000719009
0.00000000000,1,0.00315282485,0.00215595600,0.00000029051
0.00000000000,1,0.00078820523,0.00107797600,0.00000007263
0.00000000000,1,0.00078820523,0.00107797800,0.00000007263
0.00000000000,1,0.00315282485,0.00269494400,0.00000029051
0.00000000000,1,0.00551746416,0.00431190800,0.00000050839
